load_date,version,year,timeframe,reporting level,month,region,kpi_text,market_type_text,bu,bu_text,leg_cat,leg_cat_text,country,country_text,brand_text,brand_segment_text,sub_category_text,bsp,bsp_text,area,Act,act_ytd,py,py_ytd,rf,rf_ytd,ac
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Volume (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,BEVERAGES,Beverages,DOR,Dominican Republic,In-A-Biskit,Savory Biscuit,Biscuits,BSP_06_115_130,Freia Chocobakery,PLBL2,36.57,46.61,1.73,35.04,42.28,46.69,36.71
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Gross Profit (MM) Kgs,Developed Markets,WACAMMKTS2,WACAM,BEVERAGES,Beverages,TRX,EU Expansion Busines,Chips Ahoy!,Sweet Biscuit,Biscuits,EUBIBI55B,Captains Table Crackers,ENJOY LIFE,24.52,22.47,22.62,48.33,20.99,12.66,26.19
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Gross Profit (MM) Kgs,Developed Markets,TOTAL UNITED STATES,United States,CHOCOLATE,Chocolate,LAC,Exp LA to Caribbean,No Product,No Product,No Category,BSP_06_115_470,Miscellaneous Chocolate,BRAZIL,23.22,81.03,50.2,40.11,26.26,45.51,41.01
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Operating Income,Developed Markets,NA VENTURES,NA Ventures,PLANNING ADJ,Planning Adj,DOR,Dominican Republic,belVita,Sweet Biscuit,Biscuits,EUBIBI55F,Cadbury Chocolate Biscuits,SWACAM2,4.37,33.03,15.52,35.75,30.57,48.59,52.08
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Gross Profit (MM) Kgs,Developed Markets,DACHBU2,DACH,PLANNING ADJ,Planning Adj,CL,Chile,Miscellaneous Candy,Candy Other,Candy,EUBIBI14Y,McVities Digestive Crackers,ENJOY LIFE,13.33,15.66,50.83,38.23,60.52,46.93,52.93
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,EU,Operating Income,Emerging Markets,ANZJT2,ANZ&J,BEVERAGES,Beverages,BO,Bolivia,Ritz,Savory Biscuit,Biscuits,EUBIBI55C,In-A-Biskit Crackers,BENL2,28.06,36.02,55.42,23.86,7.47,59.18,26.38
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,EU,Operating Income,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,MEALS,Meals,IT,Italy,Jacobs,Savory Biscuit,Biscuits,EUBIBI9BW,Ritz Harverst,UKIE2,45.41,60.64,58.92,27.62,10.76,47.15,35.7
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Gross Profit (MM) Kgs,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,CANDY,Candy,LHQ,LA HQ,Cadbury Purple,Chocolate Other,Chocolate,EUBIBI56C,Easy Cheese Other Biscuits,SOUTHERN CONE,45.73,67.44,25.43,12.57,36.15,30.71,17.86
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,EU,Net Revenue,Developed Markets,NA VENTURES,NA Ventures,CANDY,Candy,EXA,Exp to Asia,belVita,Sweet Biscuit,Biscuits,EUBIBI55O,Kinh Do Wafer,DACHBU2,322.11,192.34,369.23,143.62,134.87,325.34,192.7
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,EU,Operating Income,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,NO_CATEGORY,No Category,EAF,Eastern Africa,Miscellaneous Candy,Candy Other,Candy,EUBIBI56L,DIGESTIVE - BISCUITS,SOUTH EAST ASIA,55.66,48.46,60.15,10.58,45.44,33.72,21.03
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,AMEA,Operating Income,Developed Markets,ANZJT2,ANZ&J,CANDY,Candy,DE,Germany,JoyFills,Sweet Biscuit,Biscuits,EUBIBI13I,Nilla Biscuits Other,ME N AFRICA PAKISTAN,15.23,9.55,18.49,24.29,32.52,7.4,44.07
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Volume (MM) Kgs,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,NO_CATEGORY,No Category,RO,Romania,Korona,Cakes,Cakes and Pastries,EUBIBI6PB,Liga VITALU - BREAD SUB,WTRDTT2,23.01,29.07,18.4,27.1,2.48,15.16,19.64
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Net Revenue,Emerging Markets,SCO2,S Cone,BEVERAGES,Beverages,HR,Croatia,Snackwell,Biscuit Other,Biscuits,BSP_06_115_130,Freia Chocobakery,EST2,142.91,144.05,184.08,61.27,193.47,169.22,151.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,LA,Operating Income,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,CHOCOLATE,Chocolate,HR,Croatia,LU,Sweet Biscuit,Biscuits,EUBIBI15C,Enjoy Life Cookies,TOTAL CHINA,42.52,17.66,46.25,44.55,45.07,16.95,44.71
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Net Revenue,Developed Markets,WACAMMKTS2,WACAM,BEVERAGES,Beverages,EC,Ecuador,Snackwell,Biscuit Other,Biscuits,EUBIBI55F,Cadbury Chocolate Biscuits,CANADA,131.26,333.58,63.57,161.11,336.28,144.73,71.08
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Operating Income,Emerging Markets,WACAMMKTS2,WACAM,CHOCOLATE,Chocolate,LAO,LA All Other,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI13I,Nilla Biscuits Other,FRBU2,47.79,30.3,19.93,44.07,33.44,25.71,47.24
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,AMEA,Gross Profit (MM) Kgs,Developed Markets,SCO2,S Cone,MEALS,Meals,RO,Romania,JoyFills,Sweet Biscuit,Biscuits,EUBIBI9ZZ,Cadbury Soft Cakes,SOUTH EAST ASIA,31.25,6.48,32.86,56.11,20.75,44.74,23.38
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,LA,Net Revenue,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,CANDY,Candy,PE,Peru,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,No_Product,No Product,PLBL2,130.19,240.14,222.61,72.74,296.06,340.64,317.43
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Operating Income,Emerging Markets,TOTAL UNITED STATES,United States,PLANNING ADJ,Planning Adj,SG,Singapore,Prince,Sweet Biscuit,Biscuits,EUBIBI56C,Easy Cheese Other Biscuits,MDLZ HQ,19.81,78.85,33.57,62.53,10.46,58.42,73.68
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,EU,Gross Profit (MM) Kgs,Emerging Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,MEALS,Meals,SK,Slovakia,Captains Table,Savory Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,UNITED STATES,22.34,25.05,25.62,32.21,15.8,61.15,54.07
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,EU,Gross Profit (MM) Kgs,Developed Markets,CEEBU2,CEE,BEVERAGES,Beverages,AU,Australia,Chips Ahoy!,Sweet Biscuit,Biscuits,BSP_06_945_050,Milka Bars,WACAMHQ,57.18,40.01,19.08,51.42,8.54,55.9,73.03
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Net Revenue,Developed Markets,MENAP2,MENAP,BEVERAGES,Beverages,GT,Guatemala,Cadbury Purple,Chocolate Other,Chocolate,EUBIBI9BW,Ritz Harverst,PLBL2,75.74,277.84,200.77,83.88,189.27,213.28,251.44
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,EU,Volume (MM) Kgs,Developed Markets,SEA2,SEA,CHOCOLATE,Chocolate,AU,Australia,Co - Man Flour,Biscuit Other,Biscuits,EUBIBI56W,Ritz Crackers/Sav,AMEA ALL OTHER & HQ,26.9,18.66,34.96,23.54,8.42,9.95,36.04
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,AMEA,Net Revenue,Developed Markets,GCNTOT2,Total China,NO_CATEGORY,No Category,SK,Slovakia,No Product,No Product,No Category,EUBIBI55C,In-A-Biskit Crackers,LA ALL OTHER & HQ,234.98,235.96,48.72,199.31,124.84,47.61,107.8
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Volume (MM) Kgs,Emerging Markets,SSA2,SSA,BEVERAGES,Beverages,AR,ArgentinaARALLOC,Cadbury Purple,Chocolate Other,Chocolate,EUBIBI6JB,LU Jaffa Cake,UNITED STATES,18.55,14.22,30.13,25.14,28.22,13.29,24.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Gross Profit (MM) Kgs,Developed Markets,SSA2,SSA,CHOCOLATE,Chocolate,ES,Spain,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI55F,Cadbury Chocolate Biscuits,SWACAM2,69.51,67.55,58.16,25.0,36.06,64.73,68.1
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Operating Income,Developed Markets,GCNTOT2,Total China,NO_CATEGORY,No Category,LAO,LA All Other,Miscellaneous Chocolate,Chocolate Other,Chocolate,EUBIBI13F,Jacob's Crackers,TOTAL CHINA,27.12,52.5,15.76,24.5,23.94,6.78,9.48
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,AMEA,Net Revenue,Developed Markets,GCNTOT2,Total China,PLANNING ADJ,Planning Adj,BG,Bulgaria,Jacobs,Savory Biscuit,Biscuits,EUBIBI5SA,Chipster Extruded/Sav,TATE'S,109.6,217.38,248.93,64.81,89.9,79.75,138.97
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,HQ,Operating Income,Emerging Markets,MENAP2,MENAP,CANDY,Candy,SK,Slovakia,Nilla,Sweet Biscuit,Biscuits,EUBIBI5AA,LU Prince Sandwich,TREA2,78.29,77.07,44.7,9.07,14.45,49.07,48.77
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,HQ,Volume (MM) Kgs,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,PLANNING ADJ,Planning Adj,NZ,New Zealand,Korona,Cakes,Cakes and Pastries,EUBIBI6KB,Snackwell Biscuits Other,CANADA,9.44,47.78,20.66,44.35,15.37,48.08,1.01
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Volume (MM) Kgs,Emerging Markets,CANADA,Canada,CHOCOLATE,Chocolate,IT,Italy,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI14Z,Enjoy Life Bars,LA ALL OTHER & HQ,26.94,19.59,23.74,10.57,21.6,22.78,1.45
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,EU,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,BEVERAGES,Beverages,BO,Bolivia,Miscellaneous Biscuit,Biscuit Other,Biscuits,EUBIBI7SD,Cadbury Biscuits Other,NORDIC2,19.12,2.77,16.09,6.58,3.89,5.31,1.95
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,CHOCOLATE,Chocolate,RO,Romania,Prince,Sweet Biscuit,Biscuits,EUBIBI5LA,LU CARNEVAL - BISCUITS,FRBU2,36.08,27.78,29.3,28.66,22.37,32.13,12.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Volume (MM) Kgs,Emerging Markets,FRBU2,France,NO_CATEGORY,No Category,NZ,New Zealand,Miscellaneous Candy,Candy Other,Candy,EUBIBI7HC,OVH OTHER BISCUITS,ME N AFRICA PAKISTAN,14.6,21.02,5.65,14.35,4.8,15.53,10.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Volume (MM) Kgs,Developed Markets,CANADA,Canada,NO_CATEGORY,No Category,PH,Philippines,Milka,Chocolate Other,Chocolate,EUBIBI5DA,Oreo Biscuits,ME N AFRICA PAKISTAN,29.18,32.83,32.93,3.65,28.26,12.41,16.23
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,HQ,Volume (MM) Kgs,Emerging Markets,NA VENTURES,NA Ventures,NO_CATEGORY,No Category,WTR,World Travel Retail,Captains Table,Savory Biscuit,Biscuits,EUBIBI6BA,CRACKERS SAIWA - CRACKERS/SAV,CZSKHU2,8.51,23.65,34.97,40.47,45.41,37.68,44.08
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,AMEA,Volume (MM) Kgs,Emerging Markets,NA VENTURES,NA Ventures,CHOCOLATE,Chocolate,JP,Japan,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI7FC,Breadsub Others,TREA2,3.64,12.64,4.88,14.32,6.65,14.69,29.49
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,HQ,Operating Income,Developed Markets,MENAP2,MENAP,BISC&BKDSN,Bisc & Bkd Sn,LAC,Exp LA to Caribbean,Enjoy Life,Biscuit Other,Biscuits,BSP_06_740_090,Cote d'Or Chocobakery,ANZ & JAPAN,70.4,37.85,11.08,29.63,15.7,44.02,7.0
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Volume (MM) Kgs,Developed Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,BEVERAGES,Beverages,GT,Guatemala,Enjoy Life,Biscuit Other,Biscuits,EUBIBI55D,Miscellaneous Biscuit,ITTOT2,17.05,16.15,26.9,18.95,20.09,33.95,21.18
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,EU,Volume (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,BISC&BKDSN,Bisc & Bkd Sn,AHQ,AMEA HQ,Chips Ahoy!,Sweet Biscuit,Biscuits,EUBIBI6PB,Liga VITALU - BREAD SUB,NWACAM2,39.96,1.73,8.58,31.13,36.53,31.66,14.79
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Volume (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,BEVERAGES,Beverages,WTR,World Travel Retail,Milka,Chocolate Other,Chocolate,EUBIBI56K,Fontaneda Other Biscuits,FRBU2,46.42,11.31,23.58,31.37,43.48,31.32,32.69
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,LA,Net Revenue,Developed Markets,SSA2,SSA,MEALS,Meals,ID,Indonesia,LU,Sweet Biscuit,Biscuits,EUBIBI6BA,CRACKERS SAIWA - CRACKERS/SAV,DACHBU2,40.42,151.89,332.94,144.78,158.82,69.82,138.89
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Operating Income,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,BEVERAGES,Beverages,NL,Netherlands,Pacific,Savory Biscuit,Biscuits,EUBIBI14Y,McVities Digestive Crackers,CZSKHU2,19.73,31.19,27.97,34.61,14.12,28.22,49.94
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Operating Income,Developed Markets,SEA2,SEA,NO_CATEGORY,No Category,TH,Thailand,Enjoy Life,Biscuit Other,Biscuits,EUBIBI5SA,Chipster Extruded/Sav,DACHBU2,49.85,48.66,6.07,42.06,26.8,9.81,61.33
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Gross Profit (MM) Kgs,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,MEALS,Meals,DE,Germany,U'Guan,Sweet Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,SCE2,65.51,76.27,15.74,71.58,35.86,44.49,62.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,AMEA,Net Revenue,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,NO_CATEGORY,No Category,UK,United Kingdom,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,TREA2,162.59,217.39,264.68,189.08,103.91,279.05,145.83
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Net Revenue,Emerging Markets,ANZJT2,ANZ&J,MEALS,Meals,HK,Hong Kong,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBIA47,Miscellaneous Candy,WACAMHQ,336.44,141.08,169.67,53.83,209.96,191.78,270.15
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Operating Income,Emerging Markets,CEEBU2,CEE,BISC&BKDSN,Bisc & Bkd Sn,NI,Nicaragua,LU,Sweet Biscuit,Biscuits,BSP_06_115_090,Oreo Biscuits,AMEA ALL OTHER & HQ,43.6,71.88,6.53,39.63,42.4,5.32,53.04
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Net Revenue,Emerging Markets,MENAP2,MENAP,CANDY,Candy,EAF,Eastern Africa,TUC,Savory Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,CANADA,291.8,123.19,101.93,258.86,318.13,51.62,158.29
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,AMEA,Operating Income,Developed Markets,TOTAL UNITED STATES,United States,BEVERAGES,Beverages,GH,Ghana,Prince,Sweet Biscuit,Biscuits,EUBIBI55L,Cosy - Cookies -Tet,SWACAM2,36.54,25.56,39.77,3.12,30.31,31.15,26.44
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,HQ,Volume (MM) Kgs,Emerging Markets,MXT2,Mexico,BEVERAGES,Beverages,BR,Brazil,Milka,Chocolate Other,Chocolate,EUBIBI55F,Cadbury Chocolate Biscuits,BENL2,1.97,36.26,21.36,12.76,6.06,6.34,42.7
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,HQ,Net Revenue,Emerging Markets,SCO2,S Cone,BEVERAGES,Beverages,MY,Malaysia,Milka,Chocolate Other,Chocolate,EUBIBI7GC,INTERCO/R&D/HQ OTHER BISCUITS,AMEA ALL OTHER & HQ,445.34,134.36,241.67,377.9,250.78,265.16,117.05
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Net Revenue,Developed Markets,SSA2,SSA,MEALS,Meals,JP,Japan,Miscellaneous Meals,Meals Other,Meals,EUBIBIA47,Miscellaneous Candy,ME N AFRICA PAKISTAN,59.46,292.42,96.64,149.7,155.31,375.91,242.87
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Gross Profit (MM) Kgs,Emerging Markets,SSA2,SSA,PLANNING ADJ,Planning Adj,ALL,All Other,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI55F,Cadbury Chocolate Biscuits,SWACAM2,25.27,13.77,51.53,26.22,16.61,39.61,28.06
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,AMEA,Gross Profit (MM) Kgs,Developed Markets,NWEBU2,NWE,BISC&BKDSN,Bisc & Bkd Sn,SK,Slovakia,TUC,Savory Biscuit,Biscuits,BSP_06_115_160,Cadbury Soft Adults,SCE2,51.31,49.75,14.77,36.27,43.35,32.18,26.18
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,AMEA,Net Revenue,Developed Markets,CANADA,Canada,CANDY,Candy,CA,Canada,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI55J,BALANCE NUTRITIONAL BARS,BRAZIL,79.81,274.11,88.56,272.05,103.07,201.33,277.28
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Gross Profit (MM) Kgs,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,NO_CATEGORY,No Category,CL,Chile,Pacific,Savory Biscuit,Biscuits,EUBIBI5AA,LU Prince Sandwich,CZSKHU2,27.11,52.69,49.31,33.61,62.57,56.07,11.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Operating Income,Developed Markets,TOTAL UNITED STATES,United States,PLANNING ADJ,Planning Adj,LAO,LA All Other,Snackwell,Biscuit Other,Biscuits,EUBIBI6LF,Freia Chocobakery,DACHBU2,62.27,10.07,47.78,43.61,46.81,12.61,30.72
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,NO_CATEGORY,No Category,PT,Portugal,U'Guan,Sweet Biscuit,Biscuits,EUBIBI14Z,Enjoy Life Bars,ITTOT2,36.96,28.74,18.16,45.81,4.99,43.77,36.98
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Gross Profit (MM) Kgs,Emerging Markets,WACAMMKTS2,WACAM,PLANNING ADJ,Planning Adj,TRX,EU Expansion Busines,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI55D,Miscellaneous Biscuit,DACHBU2,63.43,20.65,63.7,66.39,39.03,11.56,34.51
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Net Revenue,Developed Markets,SEA2,SEA,BISC&BKDSN,Bisc & Bkd Sn,MEA,MEA Development Mark,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI56A,Kraft - Handi-Snacks,AMEA ALL OTHER & HQ,38.53,92.71,295.88,53.45,108.42,100.06,87.22
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Operating Income,Emerging Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,BISC&BKDSN,Bisc & Bkd Sn,AT,Austria,Enjoy Life,Biscuit Other,Biscuits,EUBIBI5AA,LU Prince Sandwich,AMEA ALL OTHER & HQ,32.9,16.56,37.86,51.1,24.83,9.81,21.21
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,AMEA,Volume (MM) Kgs,Emerging Markets,FRBU2,France,BEVERAGES,Beverages,IE,Ireland,Easy Cheese,Savory Biscuit,Biscuits,No_Product,No Product,UNITED STATES,19.2,29.55,21.41,11.36,27.37,18.87,14.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,LA,Net Revenue,Developed Markets,CEEBU2,CEE,BEVERAGES,Beverages,IT,Italy,In-A-Biskit,Savory Biscuit,Biscuits,EUBIBI5KA,LU Oxford,WACAMHQ,199.32,94.52,205.41,220.86,129.9,196.29,313.74
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Net Revenue,Developed Markets,MDLZ HQ,MDLZ HQ,BISC&BKDSN,Bisc & Bkd Sn,CN,China,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI56V,Milka Brownie,SUB SAHARAN AFRICA,51.9,63.75,264.64,294.37,93.94,75.98,221.34
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,AMEA,Gross Profit (MM) Kgs,Emerging Markets,NWEBU2,NWE,BISC&BKDSN,Bisc & Bkd Sn,DOR,Dominican Republic,Jacobs,Savory Biscuit,Biscuits,EUBIBI7SD,Cadbury Biscuits Other,ME N AFRICA PAKISTAN,45.77,7.4,6.65,11.4,25.43,35.25,39.62
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,HQ,Volume (MM) Kgs,Developed Markets,WACAMMKTS2,WACAM,CHOCOLATE,Chocolate,LAC,Exp LA to Caribbean,Miscellaneous Candy,Candy Other,Candy,EUBIBI56A,Kraft - Handi-Snacks,BRAZIL,24.76,27.58,6.34,36.75,49.65,29.57,41.84
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Gross Profit (MM) Kgs,Emerging Markets,TOTAL UNITED STATES,United States,CHOCOLATE,Chocolate,GH,Ghana,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI7FC,Breadsub Others,EU ALL OTHER & HQ,78.95,10.74,64.9,30.49,27.06,95.49,74.01
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,EU,Volume (MM) Kgs,Emerging Markets,ANZJT2,ANZ&J,BISC&BKDSN,Bisc & Bkd Sn,EC,Ecuador,belVita,Sweet Biscuit,Biscuits,EUBIBI5DA,Oreo Biscuits,WTRDTT2,26.3,7.12,15.74,4.72,10.9,35.25,6.68
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,HQ,Operating Income,Developed Markets,CANADA,Canada,CANDY,Candy,PT,Portugal,Edes,Sweet Biscuit,Biscuits,EUBIBIA30,Miscellaneous Chocolate,TOTAL CHINA,30.07,38.68,43.18,15.36,75.26,15.38,33.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,HQ,Operating Income,Developed Markets,MENAP2,MENAP,NO_CATEGORY,No Category,CL,Chile,Miscellaneous Meals,Meals Other,Meals,EUBIBI55K,Other NUTRITIONAL BARS,SUB SAHARAN AFRICA,67.89,78.29,61.8,8.95,75.58,76.49,6.69
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,EU,Volume (MM) Kgs,Developed Markets,DACHBU2,DACH,CANDY,Candy,AR,ArgentinaSCO2,Miscellaneous Meals,Meals Other,Meals,EUBIBIA39,Miscellaneous Ref. Bev.,UNITED STATES,3.26,28.16,29.16,1.41,25.0,8.85,11.58
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Net Revenue,Emerging Markets,BRT2,Brazil,MEALS,Meals,UK,United Kingdom,Miscellaneous Meals,Meals Other,Meals,EUBIBI56W,Ritz Crackers/Sav,BRAZIL,235.3,83.29,193.53,314.4,261.26,332.45,209.5
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,EU,Volume (MM) Kgs,Emerging Markets,DACHBU2,DACH,BEVERAGES,Beverages,HR,Croatia,Co - Man Flour,Biscuit Other,Biscuits,EUBIBI5AA,LU Prince Sandwich,SOUTHERN CONE,17.71,30.22,22.17,2.94,26.62,23.44,31.45
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Net Revenue,Emerging Markets,SEA2,SEA,PLANNING ADJ,Planning Adj,CR,Costa Rica,Prince,Sweet Biscuit,Biscuits,EUBIBI5CA,LU Caf?-au-Lu Cookies,BRAZIL,183.47,249.4,333.81,296.23,176.58,61.39,57.35
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Volume (MM) Kgs,Emerging Markets,CANADA,Canada,MEALS,Meals,AR,ArgentinaARUFS_CAP,Pacific,Savory Biscuit,Biscuits,EUBIBI55J,BALANCE NUTRITIONAL BARS,MEXICO,17.02,28.51,30.5,28.62,19.8,36.0,26.63
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,AMEA,Volume (MM) Kgs,Emerging Markets,BRT2,Brazil,PLANNING ADJ,Planning Adj,BG,Bulgaria,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI56W,Ritz Crackers/Sav,MDLZ HQ,13.67,8.96,1.87,12.22,3.77,21.94,13.1
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,LA,Net Revenue,Developed Markets,WACAMMKTS2,WACAM,NO_CATEGORY,No Category,NZ,New Zealand,JoyFills,Sweet Biscuit,Biscuits,EUBIBI7QD,Joyfills Biscuits Other,CANADA,114.48,110.13,327.98,169.72,334.81,130.74,302.19
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,LA,Net Revenue,Emerging Markets,SCO2,S Cone,CANDY,Candy,HR,Croatia,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI56W,Ritz Crackers/Sav,BENL2,133.74,108.11,259.83,133.89,200.41,304.38,46.55
